,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
34,512,1078.0,103147,6.164034999994328,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0]",200,0.75,1024
35,1024,1078.0,129277,7.76771829999052,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0]",200,0.75,1024
36,0,760.0,400,0.008421900012763217,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4]",400,0.25,1024
37,1,760.0,801,0.03593670000554994,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4]",400,0.25,1024
38,2,760.0,1202,0.06456389999948442,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4]",400,0.25,1024
39,4,851.0,2006,0.11425760001293384,"[4, 4, 2, 0, 4, 1, 4, 3, 4, 2, 0, 0, 3, 4, 3, 4, 2, 4, 4, 1, 4, 2, 2, 4, 1, 4, 4, 3, 3, 2, 4, 4, 3, 1, 2, 3, 3, 3, 3, 2, 3, 2, 4, 4, 0, 4, 3, 4, 4, 3, 4, 1, 4, 4, 3, 2, 0, 4, 4, 1]",400,0.25,1024
40,8,865.0,3611,0.2101729999994859,"[4, 4, 2, 4, 4, 2, 0, 4, 4, 3, 1, 4, 4, 3, 2, 4, 4, 2, 3, 3, 1, 0, 1, 2, 4, 2, 4, 1, 3, 3, 4, 3, 0, 0, 0, 1, 4, 3, 3, 0, 4, 3, 4, 4, 2, 3, 2, 4, 2, 4, 3, 4, 4, 3, 4, 1, 3, 4, 3, 4]",400,0.25,1024
41,16,951.0,6822,0.3993934000027366,"[4, 4, 1, 4, 0, 3, 2, 1, 2, 4, 4, 3, 4, 4, 4, 4, 4, 2, 3, 1, 4, 0, 1, 2, 4, 4, 4, 4, 1, 4, 4, 4, 4, 2, 1, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 2, 4, 4, 2, 3, 2, 4, 3, 4, 2, 4, 3, 4, 3]",400,0.25,1024
42,32,1019.0,13244,0.7719977000087965,"[4, 4, 2, 3, 3, 4, 2, 4, 2, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 2, 1, 0, 3, 4, 4, 4, 4, 3, 0, 3, 4, 4, 4, 2, 3, 0, 4, 4, 4, 2, 4, 4, 4, 4, 1, 3, 3, 4, 1, 4, 1, 2, 4, 4, 4, 4, 4, 4, 3, 3]",400,0.25,1024
43,64,1070.0,26088,1.5218216000066604,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 0, 4, 2, 4, 4, 4, 4, 4, 3, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 1, 1, 4, 4, 4, 3, 4, 4, 4, 1]",400,0.25,1024
44,128,1078.0,51758,3.0106405000260565,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1]",400,0.25,1024
45,256,1078.0,103086,6.004166600003373,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1]",400,0.25,1024
46,512,1078.0,205742,11.980932200007373,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1]",400,0.25,1024
47,1024,1078.0,241431,14.067975400015712,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1]",400,0.25,1024
48,0,760.0,400,0.008868999982951209,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4]",400,0.5,1024
49,1,760.0,801,0.037706100003561005,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4]",400,0.5,1024
50,2,786.0,1203,0.06785610000952147,"[4, 1, 2, 4, 3, 4, 4, 4, 3, 4, 0, 4, 0, 4, 4, 2, 3, 3, 4, 2, 4, 3, 4, 1, 4, 1, 4, 3, 3, 1, 2, 4, 2, 0, 4, 4, 0, 4, 3, 1, 3, 1, 3, 4, 3, 4, 4, 2, 4, 2, 3, 2, 2, 4, 0, 1, 1, 2, 4, 1]",400,0.5,1024
51,4,855.0,2006,0.12226730000111274,"[4, 2, 4, 3, 2, 2, 0, 0, 2, 3, 3, 2, 3, 4, 3, 1, 4, 1, 3, 3, 2, 3, 2, 4, 4, 2, 4, 3, 4, 4, 4, 4, 3, 0, 3, 0, 4, 4, 3, 4, 4, 4, 3, 4, 2, 3, 0, 4, 3, 2, 4, 1, 4, 2, 3, 2, 1, 4, 4, 1]",400,0.5,1024
