,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
38,2,579.0,1204,1.4996195000130683,"[2.0, 4.0, 4.0, 1.0, 1.0, 4.0, 2.0, 1.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 1.0, 3.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 0.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0]",False,400,0.25,1024
39,4,631.0,2008,3.033753300012904,"[4.0, 3.0, 4.0, 2.0, 0.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0, 4.0, 0.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 0.0, 2.0, 3.0, 4.0, 3.0, 2.0, 2.0, 4.0]",False,400,0.25,1024
40,8,657.0,3615,6.097662100000889,"[4.0, 3.0, 4.0, 2.0, 1.0, 4.0, 0.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 2.0, 0.0, 4.0, 1.0, 4.0, 2.0, 4.0]",False,400,0.25,1024
41,16,681.0,6829,12.07036360001075,"[4.0, 4.0, 4.0, 0.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 4.0, 4.0]",False,400,0.25,1024
42,32,682.0,13246,23.724355400001514,"[4.0, 4.0, 4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 1.0, 4.0, 4.0, 4.0]",False,400,0.25,1024
43,64,682.0,26078,47.33479440001247,"[4.0, 4.0, 4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 1.0, 4.0, 4.0, 4.0]",False,400,0.25,1024
44,128,682.0,51742,94.583337700009,"[4.0, 4.0, 4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 1.0, 4.0, 4.0, 4.0]",False,400,0.25,1024
45,256,682.0,103070,188.86131770000793,"[4.0, 4.0, 4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 1.0, 4.0, 4.0, 4.0]",False,400,0.25,1024
46,512,682.0,205726,376.3274661000032,"[4.0, 4.0, 4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 1.0, 4.0, 4.0, 4.0]",False,400,0.25,1024
47,1024,682.0,209335,382.9014160000079,"[4.0, 4.0, 4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 1.0, 4.0, 4.0, 4.0]",False,400,0.25,1024
