,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
450,8,0.2937394000473432,6.0,5411.0,600,0.75,1024
451,9,0.327250600035768,5.0,6013.0,600,0.75,1024
452,10,0.3602720000199042,5.0,6614.0,600,0.75,1024
453,11,0.39222120004706085,5.0,7215.0,600,0.75,1024
454,12,0.4237235000473447,5.0,7816.0,600,0.75,1024
455,13,0.45968890003859997,5.0,8417.0,600,0.75,1024
456,14,0.49150340002961457,5.0,9018.0,600,0.75,1024
457,15,0.5230731000192463,5.0,9619.0,600,0.75,1024
458,16,0.5594861000427045,5.0,10220.0,600,0.75,1024
459,17,0.5930238000000827,5.0,10821.0,600,0.75,1024
460,18,0.6253957000444643,5.0,11422.0,600,0.75,1024
461,19,0.6587530000251718,4.0,12024.0,600,0.75,1024
462,20,0.6915050999959931,4.0,12625.0,600,0.75,1024
463,21,0.7237714999937452,4.0,13226.0,600,0.75,1024
464,22,0.7568976000184193,4.0,13827.0,600,0.75,1024
465,23,0.7897548000328243,3.0,14429.0,600,0.75,1024
466,24,0.822360199992545,3.0,15030.0,600,0.75,1024
467,25,0.8558718000422232,3.0,15631.0,600,0.75,1024
468,26,0.8881067000329494,3.0,16232.0,600,0.75,1024
469,27,0.9196168000344187,3.0,16833.0,600,0.75,1024
470,28,0.956164000032004,3.0,17434.0,600,0.75,1024
471,29,0.9903355000424199,3.0,18035.0,600,0.75,1024
472,30,1.0225387000245973,3.0,18636.0,600,0.75,1024
473,31,1.0539801000268199,3.0,19237.0,600,0.75,1024
474,32,1.0898645000415854,3.0,19838.0,600,0.75,1024
475,33,1.1239127000444569,3.0,20439.0,600,0.75,1024
476,34,0.024503100023139268,3.0,21040.0,600,0.75,1024
477,35,0.0594540000311099,2.0,21642.0,600,0.75,1024
478,36,0.09316010004840791,2.0,22243.0,600,0.75,1024
479,37,0.12641440000152215,2.0,22844.0,600,0.75,1024
480,38,0.16031770000699908,2.0,23445.0,600,0.75,1024
481,39,0.19413950003217906,2.0,24046.0,600,0.75,1024
482,40,0.2262038000044413,2.0,24647.0,600,0.75,1024
483,41,0.25946540001314133,2.0,25248.0,600,0.75,1024
484,42,0.29205570003250614,2.0,25849.0,600,0.75,1024
485,43,0.3251093000289984,2.0,26450.0,600,0.75,1024
486,44,0.3586111000040546,2.0,27051.0,600,0.75,1024
487,45,0.3913663999992423,2.0,27652.0,600,0.75,1024
488,46,0.42806110001401976,2.0,28253.0,600,0.75,1024
489,47,0.46600240003317595,2.0,28854.0,600,0.75,1024
490,48,0.5020908000296913,2.0,29455.0,600,0.75,1024
491,49,0.5344357000431046,2.0,30056.0,600,0.75,1024
492,50,0.5675580000388436,2.0,30657.0,600,0.75,1024
493,51,0.6015601000399329,2.0,31258.0,600,0.75,1024
494,52,0.6336873000254855,2.0,31859.0,600,0.75,1024
495,53,0.6674622000427917,2.0,32460.0,600,0.75,1024
496,54,0.7019856999977492,2.0,33061.0,600,0.75,1024
497,55,0.7361217000288889,2.0,33662.0,600,0.75,1024
498,56,0.7699876000406221,2.0,34263.0,600,0.75,1024
499,57,0.8051431000349112,2.0,34864.0,600,0.75,1024
500,58,0.8391323999967426,2.0,35465.0,600,0.75,1024
501,59,0.8725884000305086,2.0,36066.0,600,0.75,1024
502,60,0.028720200003590435,1.0,36668.0,600,0.75,1024
503,61,0.07425899995723739,1.0,37269.0,600,0.75,1024
504,62,0.11100330000044778,1.0,37870.0,600,0.75,1024
505,63,0.14983319997554645,1.0,38471.0,600,0.75,1024
506,64,0.18487759999698028,1.0,39072.0,600,0.75,1024
507,65,0.22588469996117055,1.0,39673.0,600,0.75,1024
508,66,0.26777519995812327,1.0,40274.0,600,0.75,1024
509,67,0.30945419997442514,1.0,40875.0,600,0.75,1024
510,68,0.35132529999827966,1.0,41476.0,600,0.75,1024
511,69,0.39203160000033677,1.0,42077.0,600,0.75,1024
512,70,0.43331980000948533,0.0,42679.0,600,0.75,1024
