,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
54,32,4.0,57,0.07007570005953312,"[3, 5, 6, 5, 5, 0, 4, 7]",geometric,2.0,0.99,0.001,1.9985919272584445,2.0,1024
55,64,5.0,114,0.09557530004531145,"[2, 0, 3, 6, 1, 2, 1, 7]",geometric,2.0,0.99,0.001,1.9980797946580682,2.0,1024
56,128,3.0,205,0.13301749993115664,"[2, 0, 6, 3, 5, 0, 4, 3]",geometric,2.0,0.99,0.001,1.9973280453292992,2.0,1024
57,256,2.0,358,0.20057049999013543,"[7, 1, 3, 6, 6, 4, 0, 5]",geometric,2.0,0.99,0.001,1.9959724589498102,2.0,1024
58,512,0.0,617,0.3868480999954045,"[7, 1, 3, 0, 6, 4, 2, 5]",geometric,2.0,0.99,0.001,1.9922391899512961,2.0,1024
59,1024,0.0,927,0.6436153000686318,"[7, 1, 3, 0, 6, 4, 2, 5]",geometric,2.0,0.99,0.001,1.987104652212252,2.0,1024
60,0,11.0,0,0.0010283999145030975,"[1, 2, 2, 1, 0, 3, 7, 3]",geometric,5.0,0.99,0.001,4.999948321444407,5.0,1024
61,1,9.0,2,0.01360860001295805,"[1, 2, 2, 0, 0, 3, 7, 3]",geometric,5.0,0.99,0.001,4.999316191760503,5.0,1024
62,2,8.0,4,0.023288499796763062,"[1, 2, 2, 0, 0, 3, 7, 5]",geometric,5.0,0.99,0.001,4.998829850723892,5.0,1024
63,4,8.0,7,0.03257859987206757,"[1, 2, 2, 5, 0, 3, 7, 5]",geometric,5.0,0.99,0.001,4.998363138638246,5.0,1024
64,8,7.0,14,0.045851900009438396,"[1, 2, 2, 5, 0, 3, 5, 5]",geometric,5.0,0.99,0.001,4.997696395849175,5.0,1024
65,16,4.0,30,0.059784699929878116,"[1, 2, 7, 5, 2, 0, 5, 4]",geometric,5.0,0.99,0.001,4.9969966208240475,5.0,1024
66,32,6.0,58,0.07894469983875751,"[1, 5, 4, 0, 6, 3, 5, 4]",geometric,5.0,0.99,0.001,4.996034469638895,5.0,1024
67,64,6.0,120,0.10853109997697175,"[1, 0, 4, 6, 6, 2, 1, 1]",geometric,5.0,0.99,0.001,4.994549103362037,5.0,1024
68,128,7.0,226,0.15108409989625216,"[3, 0, 6, 2, 6, 5, 0, 3]",geometric,5.0,0.99,0.001,4.992413531548389,5.0,1024
69,256,2.0,404,0.27518419991247356,"[5, 0, 4, 6, 7, 3, 1, 3]",geometric,5.0,0.99,0.001,4.986190636882709,5.0,1024
70,512,0.0,671,0.47277170000597835,"[6, 0, 2, 7, 5, 3, 1, 4]",geometric,5.0,0.99,0.001,4.9762987810972446,5.0,1024
71,1024,0.0,1083,0.8561070999130607,"[6, 0, 2, 7, 5, 3, 1, 4]",geometric,5.0,0.99,0.001,4.957163730009654,5.0,1024
