,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
75,4,557.0,3008,0.18749789999856148,"[4, 2, 4, 1, 3, 3, 3, 3, 1, 4, 4, 4, 4, 4, 4, 0, 3, 2, 4, 1, 2, 2, 3, 3, 4, 3, 4, 2, 4, 1, 1, 4, 2, 4, 3, 2, 2, 2, 1, 4]",600,0.25,1024
76,8,614.0,5414,0.3462849999923492,"[4, 4, 3, 1, 3, 3, 0, 3, 1, 4, 4, 4, 4, 4, 4, 1, 4, 3, 3, 1, 3, 2, 3, 4, 4, 4, 0, 4, 4, 4, 3, 4, 0, 4, 3, 4, 0, 3, 3, 4]",600,0.25,1024
77,16,626.0,10224,0.6573083999974187,"[3, 3, 3, 0, 2, 3, 0, 4, 0, 4, 4, 4, 4, 4, 4, 3, 4, 2, 3, 3, 4, 4, 3, 3, 4, 4, 4, 4, 2, 2, 4, 4, 1, 2, 0, 4, 3, 3, 3, 4]",600,0.25,1024
78,32,663.0,19849,1.266401599990786,"[4, 4, 4, 0, 3, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 2, 0, 4, 4, 4, 3, 4]",600,0.25,1024
79,64,683.0,39089,2.495739899997716,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 3, 0, 4, 2, 4, 4, 4]",600,0.25,1024
80,128,685.0,77555,4.93041099999391,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4]",600,0.25,1024
81,256,685.0,154483,9.810481199994683,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4]",600,0.25,1024
82,512,685.0,308339,19.561015500003123,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4]",600,0.25,1024
83,1024,685.0,345000,21.900547500001267,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4]",600,0.25,1024
84,0,433.0,600,0.012966900001629256,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1]",600,0.5,1024
85,1,505.0,1202,0.06082510000851471,"[1, 2, 4, 3, 2, 4, 3, 0, 4, 1, 4, 4, 3, 2, 3, 4, 1, 4, 4, 4, 0, 1, 3, 0, 3, 3, 3, 2, 4, 2, 3, 3, 2, 4, 4, 4, 3, 2, 3, 4]",600,0.5,1024
86,2,524.0,1804,0.10913630000140984,"[2, 2, 4, 4, 1, 2, 1, 3, 2, 2, 4, 3, 4, 4, 3, 4, 0, 0, 4, 4, 4, 1, 3, 3, 3, 4, 3, 2, 3, 0, 1, 4, 3, 0, 4, 1, 0, 4, 4, 4]",600,0.5,1024
87,4,548.0,3008,0.19676050000998657,"[2, 4, 3, 2, 0, 0, 2, 2, 4, 4, 2, 4, 2, 4, 4, 4, 0, 2, 3, 3, 4, 4, 4, 3, 3, 4, 4, 4, 3, 4, 3, 2, 0, 3, 1, 3, 3, 0, 1, 4]",600,0.5,1024
88,8,605.0,5416,0.3631751000066288,"[4, 3, 4, 2, 3, 3, 3, 1, 2, 3, 4, 4, 4, 4, 4, 2, 2, 2, 4, 0, 3, 3, 4, 4, 4, 4, 3, 4, 2, 1, 3, 3, 3, 4, 0, 4, 3, 4, 0, 4]",600,0.5,1024
89,16,630.0,10227,0.6857170000002952,"[4, 4, 4, 1, 3, 2, 1, 3, 3, 4, 4, 4, 3, 4, 4, 4, 3, 2, 4, 4, 3, 4, 3, 4, 4, 4, 3, 4, 3, 3, 4, 4, 0, 0, 1, 2, 4, 3, 2, 4]",600,0.5,1024
90,32,665.0,19850,1.3216908000031253,"[4, 3, 4, 0, 0, 2, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 3, 3, 4, 4, 0, 4, 0, 4, 1, 4, 4, 4]",600,0.5,1024
