,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
61,1,9.0,2642,1.3394287999981316,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",25,1024,5
62,2,9.0,2643,1.347658999991836,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",25,1024,5
63,4,10.0,2646,1.3555187999882037,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",25,1024,5
64,8,14.0,2652,1.364774399989983,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",25,1024,5
65,16,14.0,2660,1.3782831999997143,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",25,1024,5
66,32,14.0,2676,1.3970315999904415,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",25,1024,5
67,64,14.0,2708,1.430825499992352,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",25,1024,5
68,128,14.0,2772,1.4963599999900907,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",25,1024,5
69,256,14.0,2900,1.6189192999881925,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",25,1024,5
70,512,14.0,3152,1.8742351999972016,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",25,1024,5
71,1024,14.0,3152,1.8742351999972016,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",25,1024,5
72,0,9.0,3152,1.8828339999890886,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",25,1024,6
73,1,9.0,3153,1.8910446999943815,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",25,1024,6
74,2,9.0,3154,1.8984157999948366,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",25,1024,6
75,4,11.0,3157,1.908281399999396,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",25,1024,6
76,8,13.0,3162,1.9181848000007449,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",25,1024,6
77,16,13.0,3170,1.933363799995277,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",25,1024,6
78,32,13.0,3186,1.958156799999415,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",25,1024,6
79,64,15.0,3219,2.0020779999904335,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",25,1024,6
80,128,15.0,3283,2.0773920999927213,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",25,1024,6
81,256,15.0,3411,2.2298364999878686,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",25,1024,6
82,512,15.0,3667,2.5479297999991104,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",25,1024,6
83,1024,15.0,3696,2.591167399994447,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",25,1024,6
84,0,12.0,3696,2.5980759999947622,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",25,1024,7
85,1,12.0,3697,2.6070644999999786,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",25,1024,7
86,2,12.0,3698,2.6177920999907656,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",25,1024,7
87,4,12.0,3700,2.6288839999906486,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",25,1024,7
88,8,12.0,3704,2.6422688999882666,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",25,1024,7
89,16,14.0,3713,2.659902300001704,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",25,1024,7
